3,0
12,1
13,2
16,1
17,1
19,1
21,2
36,3
47,4
41,0
55,5
57,3
66,3
74,3
63,3
70,3
88,5
72,3
86,6
110,5
112,0
123,7
102,5
150,8
154,8
171,9
173,9
174,6
204,10
197,10
227,11
181,9
232,12
237,11
238,11
234,11
243,10
248,11
250,12
253,12
255,6
259,1
264,1
265,1
273,1
277,13
278,13
271,1
283,13
288,14
305,14
308,14
310,14
311,14
313,14
321,13
322,13
325,13
347,14
350,14
356,15
361,15
368,16
369,16
372,15
379,15
402,17
416,15
437,15
438,15
443,17
440,17
251,12
252,12
249,12
246,12
247,12
436,15
439,15
423,15
435,15
420,15
421,15
422,15
349,14
334,14
326,14
266,1
267,1
268,1
269,0
272,1
274,1
275,1
176,1
348,16
362,16
363,16
353,14
260,0
262,5
65,5
87,5
105,5
106,5
107,5
108,5
109,5
89,5
90,5
91,5
92,5
93,5
94,0
95,5
96,5
97,5
98,5
99,5
100,5
101,5
82,5
52,0
48,5
43,0
29,0
192,12
193,12
194,12
195,12
258,3
49,3
50,3
53,3
54,3
58,3
67,3
68,3
60,3
62,3
11,6
20,1
18,1
14,1
15,1
4,2
5,2
6,6
7,2
1,6
2,2
9,2
104,5
261,2
122,5
124,5
324,13
357,15
358,15
359,15
360,15
343,15
344,13
335,13
336,15
337,15
338,15
373,15
374,15
282,13
323,13
316,13
317,13
318,13
319,13
291,13
292,13
293,13
298,13
299,13
300,13
301,13
302,13
279,13
377,15
378,15
390,15
391,15
394,15
395,15
396,15
397,15
398,15
399,15
400,15
433,15
434,15
424,15
425,15
413,15
414,15
415,15
285,9
286,9
287,14
175,9
172,9
166,9
167,9
168,9
169,9
170,9
383,16
366,16
431,17
432,17
428,17
444,17
445,17
446,17
244,10
245,10
242,10
177,9
178,18
73,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
61,3
69,3
59,3
83,3
84,3
71,3
64,3
179,3
180,9
182,9
417,16
418,16
419,16
384,16
385,16
386,16
387,16
388,16
389,16
355,15
345,16
346,15
113,5
114,7
115,0
116,7
117,7
118,7
119,7
120,7
121,7
30,2
31,7
32,2
33,4
34,6
35,6
22,2
23,2
24,2
25,2
26,0
27,2
28,2
375,17
376,15
404,17
333,14
289,14
290,14
284,14
303,9
304,14
314,14
315,14
309,14
306,14
307,14
327,14
320,13
294,13
295,13
296,13
297,13
280,13
281,13
276,8
339,13
340,13
341,13
342,13
367,16
354,16
233,11
239,11
240,10
241,10
235,11
236,11
196,10
228,11
229,10
230,11
231,11
198,10
199,10
200,11
201,10
202,10
203,10
205,11
206,10
207,11
208,10
209,10
210,10
211,11
212,11
213,10
214,10
215,10
216,10
217,11
218,11
219,10
220,11
221,10
222,11
223,11
224,11
225,11
226,11
405,17
407,15
408,17
37,4
38,4
39,4
40,4
56,4
42,4
51,4
44,3
45,4
46,4
125,7
126,19
127,7
128,19
129,19
130,19
131,19
132,7
133,19
134,19
135,19
136,19
137,19
138,19
139,19
140,19
141,19
142,19
143,19
144,19
145,19
146,8
147,8
148,19
149,8
151,8
152,8
153,8
155,8
156,8
157,8
158,8
159,19
161,8
162,8
163,8
164,8
165,8
409,17
410,17
411,15
412,17
406,17
427,17
429,17
430,17
401,15
403,17
184,18
185,18
186,18
187,18
188,18
189,18
190,18
191,18
352,16
364,16
365,14
351,14
312,14
328,14
329,14
330,14
331,14
332,14
256,1
257,6
254,6
263,6
183,6
160,6
85,6
10,0
8,0
270,0
392,15
393,15
370,15
371,15
380,15
381,15
382,16
426,17
441,17
442,17
